,country,state,category_name,site_id,category,title,price,original_price,available_quantity,sold_quantity,condition,accepts_mercadopago,shipping_state,order_backend,tags
9468,Colombia,Medellín,Deportes y Fitness,MCO,Chaleco De Peso De 20 Kg ,Deportes y Fitness,109900.0,,500,200,new,True,True,12,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']"
9469,Colombia,Engativá,Deportes y Fitness,MCO,Camelback 2.3 Litros Bolso Hidratacion Impermeable,Deportes y Fitness,89000.0,,1,200,new,True,True,13,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'best_seller_candidate']"
9470,Colombia,Suba,Deportes y Fitness,MCO,Ultra Navaja Cuchillo Filo Mariposa Camping Diseños Y +,Deportes y Fitness,27900.0,39900.0,1,500,new,True,True,14,"['dragged_bids_and_visits', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']"
9471,Colombia,Chapinero,Deportes y Fitness,MCO,Forro Funda Gel Sillín Bicicleta Ajustable Antideslizante ,Deportes y Fitness,21500.0,,1,50,new,True,False,15,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'best_seller_candidate']"
9472,Colombia,Pereira,Deportes y Fitness,MCO,Bandas Elásticas Kit X2 + Cuerda Para Saltar Ejercicio Casa,Deportes y Fitness,42900.0,,1,200,new,True,False,16,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'best_seller_candidate']"
9473,Colombia,Kennedy,Deportes y Fitness,MCO,Casco Ciclismo Mtb West Biking Alta Calidad Talla 56-62cm,Deportes y Fitness,149900.0,,1,50,new,True,True,17,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']"
9474,Colombia,Ciudad Bolivar,Deportes y Fitness,MCO,X 2 Curcuma Turmeric 200 Cápsulas Pu - Unidad a $5,Deportes y Fitness,94900.0,,50,200,new,True,True,18,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']"
9475,Colombia,Bello,Deportes y Fitness,MCO,Pastillas Shimano B01s. Resina. Mecánico E Hidráulico,Deportes y Fitness,29900.0,,1,50,new,True,False,19,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']"
9476,Colombia,Maicao,Deportes y Fitness,MCO,Patineta Manopatin Vapor Scooter Niños Niña Musica Luces Led,Deportes y Fitness,269000.0,550000.0,250,100,new,True,True,20,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']"
9477,Colombia,Girón,Deportes y Fitness,MCO,Boxer Ciclismo Badana En Gel (unisex)-todas Las Tallas S-2xl,Deportes y Fitness,33990.0,,1,500,new,True,False,21,"['dragged_bids_and_visits', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']"
9478,Colombia,Medellín,Deportes y Fitness,MCO,Bolso Cantimplora 3l Morral Militar Termo Agua Hidratacion,Deportes y Fitness,37900.0,,250,500,new,True,False,22,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']"
9479,Colombia,Kennedy,Deportes y Fitness,MCO,Pantaloneta F.o.x Flexxaer Ciclismo Enduro Downhill Nuevo ,Deportes y Fitness,159900.0,,100,50,new,True,True,23,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']"
9480,Colombia,Suba,Deportes y Fitness,MCO,Leggins Deportivo Control Abdomen Pantalón Deporte Mujer  ,Deportes y Fitness,25500.0,,1,500,new,True,False,24,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed', 'best_seller_candidate']"
9481,Colombia,Kennedy,Deportes y Fitness,MCO,Zapatillas De Ciclismo Smart Bicicletas De Ruta Y Mtb,Deportes y Fitness,109900.0,,1,500,new,True,True,25,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'best_seller_candidate']"
9482,Colombia,Bello,Deportes y Fitness,MCO,"Trampolin Aerobico,gimnasio Sportiva Original En Caja 100 Cm",Deportes y Fitness,200000.0,,1,200,new,True,True,26,"['dragged_bids_and_visits', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']"
9483,Colombia,Usaquén,Deportes y Fitness,MCO,Bicicleta Estatica Reclinada Marcy Con Resistencia Me-709,Deportes y Fitness,1204990.0,,1,5,new,True,True,27,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']"
9484,Colombia,Soacha,Deportes y Fitness,MCO,Maquina  Bicicleta Total Body  Evolution 12 Niveles ,Deportes y Fitness,599900.0,,1,200,new,True,True,28,"['good_quality_picture', 'good_quality_thumbnail', 'incomplete_technical_specs', 'immediate_payment', 'cart_eligible']"
9485,Colombia,Usaquén,Deportes y Fitness,MCO,Mangas Ciclismo Deportivas Running  Senderismo Kom Llega Hoy,Deportes y Fitness,31900.0,,1,50,new,True,False,29,"['good_quality_thumbnail', 'good_quality_picture', 'immediate_payment', 'cart_eligible']"
9486,Colombia,Medellín,Deportes y Fitness,MCO,Conjunto Deportivo Dama Envio Gratis Jogger Sudadera Buzo,Deportes y Fitness,84900.0,,50,250,new,True,True,30,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed', 'best_seller_candidate']"
9487,Colombia,Envigado,Deportes y Fitness,MCO,Base Soporte Porta Caramañola Termo Bicicleta Ciclismo 40g,Deportes y Fitness,17500.0,,250,50,new,True,False,31,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'best_seller_candidate']"
9488,Colombia,Fontibón,Deportes y Fitness,MCO,Guantes Para Gimnasio De Cuero Ideal Para Pesas Crossfit Gym,Deportes y Fitness,29900.0,,500,250,new,True,False,32,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']"
9489,Colombia,Envigado,Deportes y Fitness,MCO,Bolso Morral Alforja Bicicleta Frontal Impermeable Original,Deportes y Fitness,59900.0,,150,50,new,True,False,33,"['dragged_bids_and_visits', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'best_seller_candidate']"
9490,Colombia,Usme,Deportes y Fitness,MCO,Colchoneta Pilates Mat Yoga Tapete Ejercicio Gym Pvc Entrena,Deportes y Fitness,38900.0,52000.0,100,150,new,True,False,34,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'best_seller_candidate']"
9491,Colombia,Cali,Deportes y Fitness,MCO,Igpsport Colombia Ciclocomputador Igs50e Con Ant+,Deportes y Fitness,316000.0,,1,100,new,True,True,35,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']"
9492,Colombia,Engativá,Deportes y Fitness,MCO,Guantes Pesas Gimnasio Cuero Muñequera Gym,Deportes y Fitness,58900.0,,1,500,new,True,True,36,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']"
9493,Colombia,Envigado,Deportes y Fitness,MCO,Pantalón Ciclismo Corto Badana Gel Hombre Lycra Siliconado,Deportes y Fitness,118900.0,,1,150,new,True,True,37,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']"
9494,Colombia,Usme,Deportes y Fitness,MCO,Cubo Para Yoga Bloque Sportfitness Gym Morado- Azul,Deportes y Fitness,13800.0,,150,250,new,True,False,38,"['dragged_bids_and_visits', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'best_seller_candidate']"
9495,Colombia,Barrios Unidos,Deportes y Fitness,MCO,Jersey Camisa Ciclismo Ineos Grenadier Larga Hombre 9735,Deportes y Fitness,73900.0,,1,50,new,True,True,39,"['good_quality_thumbnail', 'good_quality_picture', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed', 'best_seller_candidate']"
9496,Colombia,Villavicencio,Deportes y Fitness,MCO,Colageno Hidrolizado 30 Sobres. 20% Off. Made In Alemania,Deportes y Fitness,63200.0,,1,250,new,True,True,40,"['good_quality_thumbnail', 'good_quality_picture', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']"
9497,Colombia,Ibagué,Deportes y Fitness,MCO,Guantes Giyo Gel Originales Bicicleta Mtb Ruta Gimnasio,Deportes y Fitness,48900.0,,150,100,new,True,False,41,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'best_seller_candidate']"
9498,Colombia,Usme,Deportes y Fitness,MCO,Lazo Cuerda De Salto Velocidad Guaya Cubierta Plástica 3 Mts,Deportes y Fitness,16900.0,,50,200,new,True,False,42,"['dragged_bids_and_visits', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']"
9499,Colombia,Bosa,Deportes y Fitness,MCO,Embudo Shimano Para Purgar Freno Hidráulico De Bicicletas,Deportes y Fitness,26500.0,,1,50,new,True,False,43,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'best_seller_candidate']"
9500,Colombia,Chía,Deportes y Fitness,MCO,Colageno Hidrolizado 100% X 1 Kg - Unidad a $21975,Deportes y Fitness,87900.0,,1,200,new,True,True,44,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']"
9501,Colombia,Copacabana,Deportes y Fitness,MCO,Colchoneta Camping Multi Color Rayas,Deportes y Fitness,32900.0,,50,250,new,True,False,45,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'best_seller_candidate']"
9502,Colombia,Martires,Deportes y Fitness,MCO,Guantes Deportivos Ciclismos Bicicleta Dedo Corto,Deportes y Fitness,24900.0,,1,50,new,True,True,46,"['dragged_bids_and_visits', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'best_seller_candidate']"
9503,Colombia,Bucaramanga,Deportes y Fitness,MCO,Colageno Hidrolizado Biocolageno - Unidad a $23400,Deportes y Fitness,23400.0,,500,500,new,True,False,47,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']"
9504,Colombia,Barranquilla,Deportes y Fitness,MCO,"Pastillas De Frenos Sram X0, Xx, Level, Level T, Level Tl",Deportes y Fitness,26000.0,,1,50,new,True,False,48,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'best_seller_candidate']"
9505,Colombia,Engativá,Deportes y Fitness,MCO,Pistola Traumática Fogueo P.a. Ekol® P92 Magnum Beretta Rubb,Deportes y Fitness,679990.0,,1,50,new,True,True,49,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']"
9506,Colombia,Bosa,Deportes y Fitness,MCO,Rin 700 Triple Pared Gw Bicicleta ,Deportes y Fitness,43900.0,,1,50,new,True,False,50,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'best_seller_candidate']"
9507,Colombia,Kennedy,Deportes y Fitness,MCO,Colchónetas Camping Para Ejercicio Mat,Deportes y Fitness,14000.0,,500,200,new,True,False,1,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']"
9508,Colombia,Usaquén,Deportes y Fitness,MCO,Guardabarros Bicicleta Delantero Y Trasero Mtb 26 27.5 29,Deportes y Fitness,49900.0,,1,25,new,True,True,2,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'best_seller_candidate']"
9509,Colombia,Cúcuta,Deportes y Fitness,MCO,Tenis Mujer Calzado Nacional Calidad 100% Garantizada,Deportes y Fitness,70000.0,,500,250,new,True,True,3,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']"
9510,Colombia,Bosa,Deportes y Fitness,MCO,Kit De Limpieza Para Bicicleta Gw Squad X4 Shampoo,Deportes y Fitness,65900.0,,1,100,new,True,False,4,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']"
9511,Colombia,Armenia,Deportes y Fitness,MCO,Vitamin D3 5.000 Iu X 100 Softs Ame - Unidad a $399,Deportes y Fitness,39900.0,,1,200,new,True,True,5,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']"
9512,Colombia,Barrios Unidos,Deportes y Fitness,MCO,Herramienta Multiple Bicicleta 16 Funciones Llaves Copas,Deportes y Fitness,16500.0,,1,50,new,True,False,6,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']"
9513,Colombia,Medellín,Deportes y Fitness,MCO,Kit De Supervivencia Sos Caja Multiusos Militar Camping,Deportes y Fitness,30000.0,,1,100,new,True,False,7,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed', 'best_seller_candidate']"
9514,Colombia,Kennedy,Deportes y Fitness,MCO,Porta Herramienta Alforja Maletín Para Bicicleta,Deportes y Fitness,23000.0,,100,150,new,True,False,8,"['good_quality_thumbnail', 'good_quality_picture', 'immediate_payment', 'cart_eligible']"
9515,Colombia,Santa Fe,Deportes y Fitness,MCO,Trampolin Saltarin Sportiva Ejercicio Aerobico Gimnasio 1mtr,Deportes y Fitness,205000.0,274000.0,1,500,new,True,True,9,"['dragged_bids_and_visits', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'best_seller_candidate']"
9516,Colombia,Kennedy,Deportes y Fitness,MCO,Casco Ciclismo Cairbull Ultraliviano Mtb 6 Colores,Deportes y Fitness,125000.0,,1,250,new,True,True,10,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'best_seller_candidate']"
9517,Colombia,Cali,Deportes y Fitness,MCO,Termo Botella Para Agua En Acero Inoxidable Botilito Botilo,Deportes y Fitness,18277.0,,1,50,new,True,False,11,"['good_quality_thumbnail', 'good_quality_picture', 'immediate_payment', 'cart_eligible', 'best_seller_candidate']"
9518,Colombia,Dosquebradas,Deportes y Fitness,MCO,Gafas De Ciclismo Sport + Estuche+ Paño W. Yorx. Original,Deportes y Fitness,24900.0,,1,50,new,True,False,12,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'best_seller_candidate']"
9519,Colombia,Martires,Deportes y Fitness,MCO,Carpa Camping 3 Personas Acampar 200cmx150cmx115 Aventura,Deportes y Fitness,54900.0,,1,100,new,True,False,13,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'best_seller_candidate']"
9520,Colombia,Suba,Deportes y Fitness,MCO,Bicicleta Estatica Reclinable Para Ejercicio Marcy,Deportes y Fitness,1204990.0,,1,25,new,True,True,14,"['good_quality_picture', 'good_quality_thumbnail', 'incomplete_technical_specs', 'immediate_payment', 'cart_eligible']"
9521,Colombia,Cúcuta,Deportes y Fitness,MCO,Tenis Zapatos Deportivo / Casual Caballero Envío Gratis,Deportes y Fitness,78999.0,,100,200,new,True,True,15,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']"
9522,Colombia,La Tebaida,Deportes y Fitness,MCO,Camisetas De Ciclismo,Deportes y Fitness,40000.0,,1,250,new,True,True,16,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']"
9523,Colombia,Medellín,Deportes y Fitness,MCO,Thera Band Set Bandas De Resistencia Para Hacer Ejercicio X5,Deportes y Fitness,39900.0,,1,100,new,True,False,17,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']"
9524,Colombia,Puente Aranda,Deportes y Fitness,MCO,Portabicicletas De Techo Para Vehiculos Tipo Esqui,Deportes y Fitness,349900.0,,50,250,new,True,False,18,"['dragged_bids_and_visits', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment']"
9525,Colombia,Engativá,Deportes y Fitness,MCO,Pistola Mini Uzi De Balines Plásticos 6m.m + 200 Balines =),Deportes y Fitness,39900.0,,1,150,new,True,False,19,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']"
9526,Colombia,Kennedy,Deportes y Fitness,MCO,Casco Ciclismo Ruta Swork  Eva-dde 2 Bicicleta Aerodinamico,Deportes y Fitness,239000.0,,1,25,new,True,True,20,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']"
9527,Colombia,Fontibón,Deportes y Fitness,MCO,Patineta Ltech Zoom Sport Zsppvc-6031 Rojo,Deportes y Fitness,57900.0,72900.0,50,150,used,True,False,21,"['dragged_bids_and_visits', 'good_quality_picture', 'immediate_payment', 'cart_eligible']"
9528,Colombia,Usaquén,Deportes y Fitness,MCO,Magical Lights Luces Para Decorar Las Ruedas De La Bicicleta,Deportes y Fitness,17000.0,,1,50,new,True,False,22,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed', 'best_seller_candidate']"
9529,Colombia,Funza,Deportes y Fitness,MCO,Tenis Hombre Under Armour Tribase Reign 2 Azul,Deportes y Fitness,255089.0,419900.0,50,50,new,True,True,23,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']"
9530,Colombia,Bosa,Deportes y Fitness,MCO,Portacaramañola Bicicleta Gw ,Deportes y Fitness,18900.0,,50,150,new,True,False,24,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']"
9531,Colombia,Engativá,Deportes y Fitness,MCO,Push Ups Soporte Flexiones Pecho Lagartijas Sport Fitness,Deportes y Fitness,29700.0,,1,250,new,True,False,25,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']"
9532,Colombia,Bosa,Deportes y Fitness,MCO,Silla De Bicicleta En Gel Confort Plus Gw,Deportes y Fitness,26900.0,,1,50,new,True,False,26,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'best_seller_candidate']"
9533,Colombia,Puente Aranda,Deportes y Fitness,MCO,Kit Mancuernas 12 Discos  Pesas 20 Kilos Ejercicio Gimnasio,Deportes y Fitness,299900.0,,1,100,new,True,True,27,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']"
9534,Colombia,Pereira,Deportes y Fitness,MCO,Sillin Silla Bicicleta Mtb Ruta Ec90 Galapago,Deportes y Fitness,114900.0,,1,100,new,True,True,28,"['good_quality_thumbnail', 'dragged_bids_and_visits', 'good_quality_picture', 'immediate_payment', 'cart_eligible']"
9535,Colombia,Bello,Deportes y Fitness,MCO,Vitafer Gold - L 500 Ml - L a $46,Deportes y Fitness,23000.0,,1,500,new,True,False,29,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']"
9536,Colombia,Bosa,Deportes y Fitness,MCO,Casco De Bicicleta Gw Mantis Mtb,Deportes y Fitness,59900.0,,1,250,new,True,False,30,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']"
9537,Colombia,Itaguí,Deportes y Fitness,MCO,Cauchera Resortera Honda De 3 Bandas Robusta Lanzadora,Deportes y Fitness,10800.0,,1,100,new,True,False,31,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'best_seller_candidate']"
9538,Colombia,Dosquebradas,Deportes y Fitness,MCO,"Coronilla 104bcd Monoplato 30t,32t,34t,36t,38t Redon/ovalada",Deportes y Fitness,49000.0,,1,500,new,True,False,32,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed', 'best_seller_candidate']"
9539,Colombia,Kennedy,Deportes y Fitness,MCO,Power Maker Omnilife Promoción Caja - Unidad a $8,Deportes y Fitness,128700.0,,5000,200,new,True,True,33,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']"
9540,Colombia,Usaquén,Deportes y Fitness,MCO,Guantes Ciclismo Gel Dedo Corto Negro Gym Gimnasio Rocabike,Deportes y Fitness,45900.0,,50,50,new,True,False,34,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']"
9541,Colombia,Ciudad Bolivar,Deportes y Fitness,MCO,Anillas Gimnasia Madera Con Correas ,Deportes y Fitness,155000.0,,1,150,new,True,True,35,"['dragged_bids_and_visits', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']"
9542,Colombia,Usaquén,Deportes y Fitness,MCO,Llanta Kenda 700x28 Fixed Ruta Mtb Rin 29 2 Und + Neumáticos,Deportes y Fitness,89000.0,,1,25,new,True,True,36,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'best_seller_candidate']"
9543,Colombia,Martires,Deportes y Fitness,MCO,Barra De Ejercicios Para Puerta Gimnasio Casa Multifuncional,Deportes y Fitness,49900.0,,500,250,new,True,False,37,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'best_seller_candidate']"
9544,Colombia,Medellín,Deportes y Fitness,MCO,Cadena Candado Guaya Gw Seguridad Bicicleta,Deportes y Fitness,33990.0,,1,150,new,True,False,38,"['good_quality_thumbnail', 'good_quality_picture', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed', 'best_seller_candidate']"
9545,Colombia,Bucaramanga,Deportes y Fitness,MCO,Qb Quiebra Barriga X 70 Tabletas - Unidad a $143,Deportes y Fitness,10000.0,,1,250,new,True,False,39,"['good_quality_picture', 'good_quality_thumbnail', 'incomplete_technical_specs', 'immediate_payment', 'cart_eligible']"
9546,Colombia,Barrios Unidos,Deportes y Fitness,MCO,Jersey Camisa Ciclismo Neo Racing Neon Larga 2955,Deportes y Fitness,75900.0,,1,50,new,True,True,40,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']"
9547,Colombia,Santa Fe,Deportes y Fitness,MCO,Almohadilla Protector Hombros Barra Sportfitness Sentadillas,Deportes y Fitness,35900.0,48000.0,1,150,new,True,False,41,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'best_seller_candidate']"
9548,Colombia,Engativá,Deportes y Fitness,MCO,Casco Bicicleta Gw Mantis Mtb Ruta Patinaje Graduable Tallam,Deportes y Fitness,58500.0,,1,100,new,True,False,42,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']"
9549,Colombia,Envigado,Deportes y Fitness,MCO,Banda De Poder Elástica Sportfitness Verde Tonificacion Gym,Deportes y Fitness,56500.0,,1,100,new,True,False,43,"['good_quality_thumbnail', 'good_quality_picture', 'immediate_payment', 'cart_eligible']"
9550,Colombia,Puente Aranda,Deportes y Fitness,MCO,Luz Led Bicicleta Uso En Casco Marco Recargable Usb,Deportes y Fitness,8990.0,,1,150,new,True,False,44,"['good_quality_thumbnail', 'good_quality_picture', 'immediate_payment', 'cart_eligible']"
9551,Colombia,Medellín,Deportes y Fitness,MCO,Delgazit Adelgaza + Quema + Reduce + Natural / 1 Unidades,Deportes y Fitness,30000.0,,250,500,new,True,True,45,"['good_quality_thumbnail', 'incomplete_technical_specs', 'good_quality_picture', 'immediate_payment', 'cart_eligible']"
9552,Colombia,Pereira,Deportes y Fitness,MCO,Porta Herramientas Mtb Ruta Ciclismo,Deportes y Fitness,9900.0,,500,50,new,True,False,46,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']"
9553,Colombia,Chapinero,Deportes y Fitness,MCO,Whey Isolate Gourmet X5 Libras - Mejor Que Isopure O Iso100,Deportes y Fitness,185000.0,,1,500,new,True,True,47,"['good_quality_thumbnail', 'dragged_bids_and_visits', 'good_quality_picture', 'immediate_payment', 'cart_eligible']"
9554,Colombia,Bosa,Deportes y Fitness,MCO,Pastillas De Freno Bicicleta Titan Con Ajustador ,Deportes y Fitness,9850.0,,1,50,new,True,False,48,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'best_seller_candidate']"
9555,Colombia,Chapinero,Deportes y Fitness,MCO,Omega 3 Bioschwartz 1200 Mg Epa + 900 Mg Dha Aceite Pescado,Deportes y Fitness,139990.0,,1,100,new,True,True,49,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']"
9556,Colombia,Bucaramanga,Deportes y Fitness,MCO,Colon Cleanserx10 - G A $ 85222 - L a $22,Deportes y Fitness,99222.0,,500,500,new,True,True,50,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']"
9557,Colombia,Santa Fe,Deportes y Fitness,MCO,Lycra Larga Pantalón Hombre Con Badana  Gel Ciclismo +envío ,Deportes y Fitness,89900.0,,1,50,new,True,True,1,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'best_seller_candidate']"
9558,Colombia,Martires,Deportes y Fitness,MCO,Kit Bandas De Resistencia Tubulares Completo 100 Lbs Set,Deportes y Fitness,70000.0,,1,100,new,True,True,2,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']"
9559,Colombia,Kennedy,Deportes y Fitness,MCO,Sillin  Bicicleta San Marco Mtb Ruta Carbono  Ciclismo Nuevo,Deportes y Fitness,145900.0,,1,25,new,True,True,3,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'best_seller_candidate']"
9560,Colombia,Medellín,Deportes y Fitness,MCO,Linterna Uv 365nm Luz Ultravioleta ,Deportes y Fitness,29900.0,,1,250,new,True,False,4,"['good_quality_thumbnail', 'good_quality_picture', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed', 'best_seller_candidate']"
9561,Colombia,Suba,Deportes y Fitness,MCO,"Velocimetro Odometro 3 En 1 (velocimetro, Linterna, Pito)",Deportes y Fitness,70900.0,,1,50,new,True,True,5,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed', 'best_seller_candidate']"
9562,Colombia,Armenia,Deportes y Fitness,MCO,Promo - 2 Testo Max (testosterone B - Unidad a $662,Deportes y Fitness,79400.0,,1,200,new,True,True,6,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']"
9563,Colombia,Teusaquillo,Deportes y Fitness,MCO,Badana Gel Ciclismo Mtb Ruta Alta Densidad Moto Lycra ,Deportes y Fitness,23599.0,,50,50,new,True,False,7,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']"
9564,Colombia,Martires,Deportes y Fitness,MCO,Kit Mancuernas Pesas 20 Kg 40 Lb 12 Discos Estuche Gimnasio,Deportes y Fitness,199900.0,,500,250,new,True,True,8,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']"
9565,Colombia,Medellín,Deportes y Fitness,MCO,Balaclava Pasamontaña Mascara Antipolución Filtro Bma,Deportes y Fitness,39900.0,,50,500,new,True,False,9,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']"
9566,Colombia,Barrancabermeja,Deportes y Fitness,MCO,Desarrollador Antebrazo X5 Para Mano Sportfitness,Deportes y Fitness,49900.0,,1,150,new,True,False,10,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']"
9567,Colombia,Kennedy,Deportes y Fitness,MCO,Caramañola Bicicleta Termo Agua Ciclismo Ruta Mtb ,Deportes y Fitness,11900.0,,250,200,new,True,False,11,"['good_quality_thumbnail', 'good_quality_picture', 'immediate_payment', 'cart_eligible']"
